Symbol,Date,Open,High,Low,Close,Volume
MCB,2014,47.4,49.5,47.05,49.15,5439550
MCB,2014,49.75,49.9,48.05,48.9,3915000
MCB,2014,49.05,50.7,48.7,49.55,6380000
MCB,2014,49.05,52.55,48.9,52.35,17044100
MCB,2014,52.5,53.3,51,51,6835910
MCB,2014,51.15,51.9,48.9,50.1,5517730
MCB,2014,50.2,51.85,49.6,51.8,5669550
MCB,2014,52.2,52.75,50.35,50.4,7970910
MCB,2014,49.9,50,47.9,48.1,3954550
MCB,2014,47.6,49.7,47,49.4,4204550
MCB,2014,49.85,50.25,48.75,49.1,3388180
MCB,2014,49.3,49.9,48.1,49,3026820
MCB,2014,49,50.4,49,49.7,2865000
MCB,2014,50.2,50.55,48.6,49.25,3796820
MCB,2014,49.5,49.7,46.95,47.75,2458640
MCB,2014,48,48.4,45.75,45.75,3791360
MCB,2014,45.95,46.7,44.15,46.45,1844090
MCB,2014,46,47.8,45.9,46.1,3015450
MCB,2014,45.8,46.5,45,45.65,1124090
MCB,2014,45.35,46.3,44,44.95,1545000
MCB,2014,44.55,45.55,43.2,43.8,1798640
MCB,2014,44,44.5,41.7,41.9,934545
MCB,2014,42,42,40.05,41,1788180
MCB,2014,41.2,42.75,41.2,42.25,1539090
MCB,2014,42.4,43.2,40.55,40.65,1357270
MCB,2014,40.2,41.25,39.9,41.25,930000
MCB,2014,41.45,42.2,41.05,42,1190910
MCB,2014,42.2,43.6,42.2,43.5,4146360
MCB,2014,44.4,46.5,44.05,44.55,5274550
MCB,2014,44.9,45.15,44.55,45.05,2045000
MCB,2014,45.1,45.2,43.8,43.8,1159090
MCB,2014,43.9,44,43.1,43.85,785455
MCB,2014,44.25,44.5,43.95,44.05,570455
MCB,2014,44.35,44.6,43.7,43.8,464091
MCB,2014,43.55,44.05,43.35,43.9,335455
MCB,2014,44,44.35,43.9,44.35,446364
MCB,2014,44.5,45.2,44,44.75,1594090
MCB,2014,45.35,46.25,45,46.25,3054550
MCB,2014,46.15,46.7,45.65,46,2053180
MCB,2014,47.15,49.45,47.15,49.45,5975450
MCB,2014,50.3,50.3,49.5,49.9,308636
MCB,2014,50,51.5,48.5,49.6,1432270
MCB,2014,49.45,50.3,48.6,50.15,664091
MCB,2014,50.25,50.25,48.75,49.1,419091
MCB,2014,49.5,52,49.5,50.5,832273
MCB,2014,49.75,50.5,49.25,50.25,1547730
MCB,2014,51,52.2,50.5,51.95,5592730
MCB,2014,52.05,52.05,50.25,50.65,3915000
MCB,2014,50.3,51.5,50.3,51.25,2045000
MCB,2014,51,51.25,50,50.05,1044550
MCB,2014,50.05,50.05,48.4,49.7,1429550
MCB,2014,49.75,50.6,48.8,48.85,1343640
MCB,2014,48.75,49.2,47.5,48.7,1320910
MCB,2014,48.7,49.95,48.65,49.65,2220910
MCB,2014,50.35,51.8,50.25,51.3,6046820
MCB,2014,51.5,51.7,50.9,51.4,2184090
MCB,2014,51.6,52.4,51.5,51.8,6103180
MCB,2014,50.3,51.3,50.3,51,2215000
MCB,2014,51.85,51.9,51.4,51.55,994545
MCB,2014,51.9,52,51.3,51.55,1419090
MCB,2014,51.3,51.8,50.95,51.4,746818
MCB,2014,51.6,53.2,51.6,52.8,11330500
MCB,2015,52.9,52.95,52.2,52.4,1829500
MCB,2015,52.9,52.9,52,52.45,1630300
MCB,2015,51.85,52.4,51.6,52.2,1158400
MCB,2015,52.3,52.65,52.25,52.45,1223700
MCB,2015,52,53.5,51.8,53.4,10318400
MCB,2015,53.15,53.5,52.45,52.95,3683600
MCB,2015,53.15,53.35,52.75,52.95,2152400
MCB,2015,53,53.2,52.7,52.8,1786200
MCB,2015,52.95,53.25,52.8,52.9,3551800
MCB,2015,53.4,54.25,53.05,53.8,12913300
MCB,2015,53.95,54.1,53.6,53.75,4086200
MCB,2015,53.95,54.1,53.6,53.75,4086200
MCB,2015,53.4,53.6,52.75,53.2,1855200
MCB,2015,53.35,54.1,53.25,54.1,6622000
MCB,2015,54.6,54.75,53.9,54.15,10575100
MCB,2015,54.2,54.55,54,54.05,5199600
MCB,2015,54.2,54.4,52.6,52.75,3187200
MCB,2015,52.3,53.2,52.1,53.05,3060700
MCB,2015,52.3,53.2,52.1,53.05,3060700
MCB,2015,53.8,54.6,53.8,54.25,6082100
MCB,2015,54.45,54.65,54.1,54.15,2332500
MCB,2015,54.25,54.4,53.55,54.2,1890100
MCB,2015,54.65,55.75,54.65,54.8,14242500
MCB,2015,54.8,55.75,54.25,55.6,8217500
MCB,2015,55.9,56,55,55.15,4625700
MCB,2015,54.8,54.95,52.7,52.75,6426900
MCB,2015,52.8,53.7,50.35,53.6,2790800
MCB,2015,54.2,54.3,51.35,51.5,9084100
MCB,2015,51.55,51.8,50.6,51.05,2910200
MCB,2015,51.25,51.65,50.8,51.5,4377000
MCB,2015,51.55,52.15,51.5,51.6,2648700
MCB,2015,51.75,51.85,50.3,50.6,1513300
MCB,2015,50.75,50.75,48.75,48.75,2064300
MCB,2015,48.3,49.2,48,48.95,2273200
MCB,2015,49.25,49.55,48.9,48.9,2430300
MCB,2015,49,49.3,48.7,48.95,921900
MCB,2015,49.05,49.05,48.65,48.7,1991100
MCB,2015,49,49.15,48.9,49,340400
MCB,2015,49.1,49.45,49.1,49.25,864800
MCB,2015,49.3,49.85,49.15,49.65,316400
MCB,2015,49.7,50.9,49.65,50.25,488100
MCB,2015,50.2,51.25,50.2,50.7,786700
MCB,2015,46.8,47.1,46.25,46.6,1235900
MCB,2015,46.75,46.85,46.15,46.25,916200
MCB,2015,46.35,46.6,46.25,46.3,989200
MCB,2015,46.5,47.9,46.5,47.3,4810400
MCB,2015,47.25,47.6,46.9,47.2,3160000
MCB,2015,47.2,47.4,46.85,46.9,4952300
MCB,2015,47,47.3,46.95,47.1,2347700
MCB,2015,47.2,47.85,47.2,47.35,4974200
MCB,2015,47.45,48.25,47.4,47.75,4733600
MCB,2015,48,48.6,47.8,48.4,4726500
MCB,2015,48.55,49.85,48.5,49.7,14000800
MCB,2015,51,52,50.75,51.75,21372500
MCB,2015,52.25,52.5,50.75,51.65,9009500
MCB,2015,52,52.1,50.55,50.9,4190300
MCB,2015,51,51.15,50.35,51.15,4730000
MCB,2015,51.35,51.9,51.2,51.6,8955700
MCB,2015,51.85,52.2,51.55,51.7,9435000
MCB,2015,52,53.75,51.95,53.75,30430100
MCB,2015,53.65,53.8,52.8,53.15,8990400
MCB,2015,53.3,54.1,53.05,53.35,15873500
MCB,2015,53.75,54.85,53.5,54.7,21607600
MCB,2015,54,56.85,53,56.6,49639100
MCB,2015,57.6,60.8,57,60.8,52747800
MCB,2015,61,64.4,59.8,63.1,76864100
MCB,2015,63.5,65,63,63.9,50795000
MCB,2015,64,64.55,63.55,63.85,22477900
MCB,2015,64.1,64.6,60.7,62.2,16953200
MCB,2015,62.9,62.9,59.3,59.7,12742700
MCB,2015,59.05,60.95,58.5,60,16619100
MCB,2015,60.25,60.65,57,57,12955400
MCB,2015,55.9,60.2,54.15,59.95,35411400
MCB,2015,60,60.9,57,57,41543500
MCB,2015,55.1,56.4,54.15,55.3,13465000
MCB,2015,55.6,56.25,53.25,54.7,12891500
MCB,2015,54.55,54.8,52,52.4,10663000
MCB,2015,52.6,54.65,52.25,53.55,20791000
MCB,2015,53.8,56.5,53.55,56,32027400
MCB,2015,56.6,59.05,56.6,58.9,39362600
MCB,2015,59.3,59.65,58.5,58.9,17961300
MCB,2015,59.2,59.6,57.5,58.3,11050000
MCB,2015,58.3,58.55,56.95,57.85,7322900
MCB,2015,58.25,58.45,57.2,57.2,4718600
MCB,2015,57.3,58.25,56.5,57.25,10929500
MCB,2015,57,57.2,54.45,54.8,10749000
MCB,2015,54.6,56,53.75,56,8310900
MCB,2015,56,56.95,55.65,56.4,7359500
MCB,2015,56.9,57.6,56.25,57.25,11714700
MCB,2015,57.45,57.45,55.6,56,8235100
MCB,2015,56.1,56.95,56.1,56.75,6109800
MCB,2015,57.15,57.6,56.9,56.9,7608400
MCB,2015,56.95,57.2,56.35,56.7,4891500
MCB,2015,57.25,57.9,57.05,57.2,10950800
MCB,2015,57.3,57.45,56.7,57.25,3592200
MCB,2015,57.4,57.8,56.7,56.95,8875900
MCB,2015,56.6,57,55.9,56.4,9219200
MCB,2015,56.55,57.95,56.5,57.15,17560700
MCB,2015,57.25,57.5,56.7,57,7060300
MCB,2015,56.25,56.5,55.65,56.1,4914400
MCB,2015,56.2,56.45,55.5,55.55,3417400
MCB,2015,55.7,55.75,52.8,52.8,3347200
MCB,2016,53,53.65,51.45,53,2958300
MCB,2016,53.6,53.65,52.5,53.1,2225300
MCB,2016,52.75,53.65,52.25,53.2,5579600
MCB,2016,53.6,53.9,53.1,53.4,687500
MCB,2016,52.9,53.5,52.4,52.8,377500
MCB,2016,53.15,53.25,52.8,53,150900
MCB,2016,50.35,53.5,50.35,51.15,401700
MCB,2016,51.5,53.4,51.4,53.4,441200
MCB,2016,52.45,53,51.85,52.1,2000400
MCB,2016,52.2,52.2,51,51,1528400
MCB,2016,51.5,51.9,49.75,51.3,2030800
MCB,2016,51.45,51.6,49,49.25,1745200
MCB,2016,49.7,50.25,48.25,49,2965700
MCB,2016,49.4,49.45,47.4,47.65,5460700
MCB,2016,47.95,49,47.7,49,8310000
MCB,2016,49.25,49.8,48,48.05,9524400
MCB,2016,49.1,51.25,48.75,51.05,14130600
MCB,2016,51.35,51.6,50.6,50.75,4814200
MCB,2016,50.85,51.35,50.6,50.6,5674200
MCB,2016,50.8,51.6,50.25,51.45,4978700
MCB,2016,51.6,52.25,51.5,51.65,4959600
MCB,2016,51.9,52.25,51.7,51.85,3627200
MCB,2016,52,52.85,51.7,52.05,5035500
MCB,2016,52.05,52.85,51.95,52.8,5396000
MCB,2016,53.2,53.25,52.75,53,5851400
MCB,2016,53.25,55.05,53.1,54.7,16167900
MCB,2016,55,55.6,54.7,54.75,8612700
MCB,2016,55.15,55.15,54.45,54.55,3162800
MCB,2016,54.55,54.9,54.35,54.45,2532300
MCB,2016,54.2,54.6,53.7,53.9,3447300
MCB,2016,54.05,54.4,52.5,52.8,3620800
MCB,2016,53,53.3,52.3,52.3,1203700
MCB,2016,52.45,52.5,51.45,52.35,1306700
MCB,2016,52.5,53.9,52.3,53.5,6770000
MCB,2016,53.85,54.25,53.1,53.4,4318700
MCB,2016,53.35,53.55,52.8,53,1849700
MCB,2016,53.15,53.15,51.8,51.85,1262000
MCB,2016,51.8,52.25,49.9,51.15,2261700
MCB,2016,51.4,52.5,51.4,52.4,3966200
MCB,2016,52,52.75,51.5,51.55,2207600
MCB,2016,51.5,51.95,50.5,50.7,2852600
MCB,2016,50.35,50.7,49.85,49.95,2031400
MCB,2016,49.95,51.45,49.65,51.15,5188900
MCB,2016,51.45,53.95,51.4,53.75,19805300
MCB,2016,54,54.95,53.5,54.6,19628400
MCB,2016,54.55,54.9,54.2,54.3,7909000
MCB,2016,54.2,55.55,53.8,55,21713200
MCB,2016,55.15,55.45,54.1,54.35,10278100
MCB,2016,54.6,55.05,53.75,54.95,14134500
MCB,2016,55.2,55.65,54.55,54.85,17597000
MCB,2016,54.95,54.95,54.3,54.4,3521300
MCB,2016,54.5,54.55,53.5,54.15,2824300
MCB,2016,54,55.35,53.8,55.25,10402300
MCB,2016,55.35,55.8,55.1,55.15,9505000
MCB,2016,55.4,55.65,54.5,54.55,9387000
MCB,2016,54.5,54.75,54.3,54.6,2418300
MCB,2016,54.9,55.1,54.3,54.4,4285400
MCB,2016,54.45,54.55,53.2,53.35,3346200
MCB,2016,53.6,53.9,52.85,53,4794900
MCB,2016,53.15,53.55,53,53.4,2523000
MCB,2016,53.75,54.75,53.65,54.4,9130500
MCB,2016,54.4,54.6,52.3,52.65,6383100
MCB,2016,52.9,52.9,51.7,52.9,7290400
MCB,2016,52.9,53.1,52.15,52.2,3422500
MCB,2016,52.05,52.4,51.75,52.25,2285600
MCB,2016,52.4,52.45,51.5,51.5,1409700
MCB,2016,51.5,51.5,48.95,48.95,3597400
MCB,2016,48.5,49.45,47.25,48.35,4350800
MCB,2016,48.8,49.6,48.4,49.05,4751800
MCB,2016,49.25,49.3,48.25,48.35,2526100
MCB,2016,48.05,48.35,47.4,47.95,2831400
MCB,2016,48.05,48.6,47.65,47.75,4116900
MCB,2016,47.6,47.9,46.85,47.8,3815100
MCB,2016,47.95,48,47,47,3099800
MCB,2016,47.4,48.05,47.35,47.85,4120600
MCB,2016,48,48.35,46.9,47.7,4893700
MCB,2016,47.75,48.05,47.4,47.6,1955500
MCB,2017,47.5,47.6,46.65,46.65,1816600
MCB,2017,46.3,46.75,45.4,45.5,2583900
MCB,2017,45.75,46.35,45.35,46.25,2773300
MCB,2017,46.3,47.6,46.2,47.55,4601800
MCB,2017,47.9,48.8,47.75,48.5,7486300
MCB,2017,48.7,49.4,48.2,49.15,16110000
MCB,2017,49.3,49.35,48.55,49.2,6873400
MCB,2017,49.35,50.25,49.2,49.9,14763800
MCB,2017,50.1,50.85,49.7,50.15,13939300
MCB,2017,50.3,50.9,50.2,50.45,5968200
MCB,2017,50.5,50.65,49.65,50,3639600
MCB,2017,50,50.9,50,50.85,5778200
MCB,2017,50.75,52.05,50.65,51.7,20072300
MCB,2017,51.8,52.7,51.8,51.95,16284100
MCB,2017,52,53.4,51.8,53.3,22070800
MCB,2017,53.5,53.8,53,53.15,12811900
MCB,2017,53.4,53.8,53.1,53.3,10818100
MCB,2017,53.5,53.65,52,52.85,8871200
MCB,2017,52.6,52.65,51,51.15,5569600
MCB,2017,51.2,51.6,50.4,50.5,4792200
MCB,2017,50.4,51.2,49.5,51.15,5781400
MCB,2017,51.3,51.6,50.6,50.8,4093700
MCB,2017,50.8,50.9,49.8,49.85,3724500
MCB,2017,49.9,50.65,49.75,50.3,3904200
MCB,2017,50.4,51.1,50.4,50.6,4615800
MCB,2017,50.75,51,49.7,50,2919300
MCB,2017,49.75,50.35,49.7,50.1,1669200
MCB,2017,50,50.1,49.2,49.35,2011400
MCB,2017,49.35,49.5,48.35,48.7,1978700
MCB,2017,48.85,49.2,46.85,47.15,2399200
MCB,2017,47.1,48.75,46.75,48.65,4972300
MCB,2017,48.9,49.7,48.3,48.55,7066700
MCB,2017,49.05,49.3,48.5,48.75,2850400
MCB,2017,48.6,48.95,48.4,48.8,1183000
MCB,2017,49,50.1,49,50.1,4039700
MCB,2017,50.2,50.55,49.9,50.5,4320500
MCB,2017,50.4,51.1,50.4,51,3171800
MCB,2017,51.25,51.7,50.85,51.35,5463600
MCB,2017,51.4,51.65,51,51.05,4045800
MCB,2017,50.9,51.15,50.3,50.8,3981500
MCB,2017,51.15,51.15,50.6,50.65,2739400
MCB,2017,50.85,50.95,50.55,50.6,1021800
MCB,2017,50.7,51.15,50.6,51.05,2643100
MCB,2017,51.1,51.65,50.95,51.4,7211800
MCB,2017,51.5,51.65,51.15,51.35,4552800
MCB,2017,51.4,51.6,51.25,51.4,344800
MCB,2017,51.25,51.5,51.2,51.4,178200
MCB,2017,51.4,51.5,51.15,51.2,138600
MCB,2017,51.05,52.05,51.05,51.9,2016100
MCB,2017,52,53.15,51.55,53.1,5168800
MCB,2017,52,52.5,51.75,52.4,10245100
MCB,2017,52.5,54.6,52.35,53.9,37064600
MCB,2017,53.95,55.45,53.55,55.1,44452500
MCB,2017,55.25,55.8,52.35,53.25,34504200
MCB,2017,53.55,54.95,53.45,54.45,17355200
MCB,2017,54.5,54.55,53.65,54.05,5339200
MCB,2017,54.2,54.6,53.9,54.35,8497600
MCB,2017,54.7,55.4,54.25,55.1,29491200
MCB,2017,55.15,55.45,54.8,55.05,14331500
MCB,2017,55.3,56.25,55.05,56.15,28910200
MCB,2017,56.05,57.4,55.75,57.15,37306000
MCB,2017,57.2,61.25,57.2,61,88811400
MCB,2017,61,61.1,59.05,59.05,24619900
MCB,2017,59.15,60.7,58.65,60,31105500
MCB,2017,60.3,60.4,58.75,58.85,13560300
MCB,2017,59.05,59.6,58.55,58.9,14098700
MCB,2017,59.25,60.2,59,59.3,15843000
MCB,2017,59.35,60,58.1,58.55,12940100
MCB,2017,58.55,59.25,58.55,58.7,4069900
MCB,2017,59.25,62.2,59,61.3,66145600
MCB,2017,61.7,62.6,60.9,61.85,26378900
MCB,2017,62.3,62.85,61.3,61.45,15211100
MCB,2017,61.8,66.05,61.65,66.05,65719700
MCB,2017,66.4,70.75,65,68.8,80575200
MCB,2017,69.9,73.25,69.5,72.45,35367400
MCB,2017,72.8,74.7,71.8,72.35,21274800
MCB,2018,72.35,72.45,70.55,71.25,5088000
MCB,2018,70.9,72.45,67.7,67.7,12322400
MCB,2018,68.05,69.9,65.2,69.4,8822900
MCB,2018,70.05,72.8,70,71.4,15125700
MCB,2018,71.9,72.25,69,70.95,10385300
MCB,2018,71.05,72,70.9,71.35,7816900
MCB,2018,71.8,73.75,71,73.6,13937000
MCB,2018,74.25,74.6,71.7,73.8,25010600
MCB,2018,73.75,73.9,71.25,72.15,12286500
MCB,2018,71.75,72.4,70.6,70.95,3112400
MCB,2018,70.85,70.9,67.45,67.45,4706800
MCB,2018,66,67.45,64.9,65.5,6116100
MCB,2018,65.8,69.85,65.8,69.7,12228100
MCB,2018,70.45,74.8,69.8,73.8,56884600
MCB,2018,74.15,75.95,73.8,75.25,33824900
MCB,2018,75.75,76.65,74,74,40948200
MCB,2018,74.5,74.75,73,73.3,11644000
MCB,2018,73.75,75.7,73.2,75.45,39976400
MCB,2018,76,76.25,74.45,75.45,25159900
MCB,2018,75.7,76.1,74.4,75.2,17940000
MCB,2018,75.1,76.55,75.1,75.65,22553400
MCB,2018,76,76.4,73.5,75.25,20838200
MCB,2018,75.5,76.25,74.35,75,28392100
MCB,2018,75.5,76.95,74.4,76.55,38973900
MCB,2018,78.25,82.25,77.6,82,61457500
MCB,2018,82,82,80.05,81.75,16418600
MCB,2018,82,85.05,81.4,84.85,47870400
MCB,2018,84.75,88.5,82.7,86.2,50599300
MCB,2018,86,87.45,85.2,86.4,17803800
MCB,2018,86.9,87,82.1,82.1,12160500
MCB,2018,81,82,78.5,78.95,5790500
MCB,2018,78.5,81.5,77.7,78.4,18643200
MCB,2018,78.5,80.55,78.4,79.5,2796400
MCB,2018,80,80.65,75.55,76.05,1688400
MCB,2018,76.15,78.95,75.5,78.55,1092700
MCB,2018,79.85,84,79.5,83.75,3166300
MCB,2018,85.25,85.25,82,82.25,1550100
MCB,2018,72.4,72.75,70.5,72.1,3514400
MCB,2018,72.9,76.9,72.5,74.85,12992100
MCB,2018,76.5,76.8,72.1,72.1,4550100
MCB,2018,73.9,74,70.1,71.4,2179300
MCB,2018,72.85,73,71.5,71.5,3723500
MCB,2018,72.65,75.25,72.2,74.2,8484900
MCB,2018,74.9,75.2,70.5,71.35,6694600
MCB,2018,69.25,71,67.8,67.8,1399100
MCB,2018,64.7,69.5,64.45,65.1,6141000
MCB,2018,65.1,65.1,61.85,61.85,356400
MCB,2018,58.8,59.8,58.8,58.8,3385200
MCB,2018,56.25,58,55.9,55.9,1417500
MCB,2018,53.55,56.2,53.15,53.15,1657400
MCB,2018,50.5,57.1,50.5,53,1914600
MCB,2018,52.4,56.95,50.95,56.95,1096000
MCB,2018,59,61.2,59,61.2,1459800
MCB,2018,65,65.75,61.7,64,5995600
MCB,2018,63,68.8,61.15,66.9,5273100
MCB,2018,68.2,71.9,68.2,71.9,10185900
MCB,2018,70.3,74.25,69.15,70.6,10539900
MCB,2018,69.75,71.95,67.5,69.6,4475400
MCB,2018,70.1,71.45,67.7,68.55,4262600
MCB,2018,68.9,68.95,65.2,65.9,2999900
MCB,2018,66.15,67.55,62.65,62.65,1234300
MCB,2018,59.55,59.7,59.55,59.55,59300
MCB,2018,56.6,64,56.6,64,2640400
MCB,2018,64.9,68.2,63.55,67,3924900
MCB,2018,68.4,72,67.5,72,10169400
MCB,2018,71.5,74.7,68.5,70.45,21605900
MCB,2018,70.5,73.5,66.95,66.95,6549200
MCB,2018,67.5,68.75,63.65,68,9397400
MCB,2018,69.25,72.2,69,69.75,7867500
MCB,2018,71.45,72.55,67.65,69.8,2973800
MCB,2018,68.5,70.5,67.5,70.5,5990000
MCB,2018,72,74,71.2,74,9674800
MCB,2018,75.6,77.7,75,76,20507900
MCB,2018,78.7,78.7,74.2,75.35,12179500
MCB,2018,75.7,75.7,71.6,71.6,2574300
MCB,2018,69.65,74,69,73,3415200
MCB,2018,73.5,74.3,71.9,72.2,2539500
MCB,2018,72.3,75.6,71.55,75.5,6783400
MCB,2018,75.1,76.3,72.85,73.55,6077300
MCB,2018,73.55,77.2,72.5,77.2,10214600
MCB,2018,77.6,79.05,76.4,76.45,11016700
MCB,2018,76.8,79.7,76.4,78.85,24209700
MCB,2018,79.2,79.35,74.95,74.95,8314200
MCB,2018,74.95,77,74.95,76,4199100
MCB,2018,76.25,76.7,72.8,74,3406400
MCB,2018,74.8,75.25,73.9,74.5,1809700
MCB,2018,75,76,72.75,75.1,6982900
MCB,2018,75.25,76.2,74.7,75.3,5740000
MCB,2018,75.75,75.8,72.85,73.5,2389700
MCB,2018,72,72,69.85,69.85,2008500
MCB,2018,67.6,72,67.5,71.6,3210800
MCB,2018,72.05,72.6,68.3,68.95,3096200
MCB,2018,68.75,69.25,65.55,65.55,1573800
MCB,2018,64,66.4,62.6,63.9,2029300
MCB,2018,63.9,67.05,63.8,67.05,904100
MCB,2018,66.25,68.5,65.5,67.9,931900
MCB,2018,68.5,70.2,66.9,69.6,2667800
MCB,2018,70.9,73.05,70.9,73.05,1703600
MCB,2018,74,74.4,71,72,644700
MCB,2018,66.8,72.25,66.75,71.15,3015800
MCB,2018,74.7,74.7,73.5,74.7,2823300
MCB,2018,74,76,71,75.95,5979200
MCB,2018,75,77.6,75,75.5,8015600
MCB,2018,75.15,77.2,74.75,76.1,4229800
MCB,2018,77.25,78.5,76.9,77.25,3615000
MCB,2018,77.45,77.9,76.3,76.5,2113000
MCB,2019,77.35,79,77,78.25,5272700
MCB,2019,78.6,79,75.3,76.7,3032200
MCB,2019,76.95,77.4,75.9,76,1687000
MCB,2019,78.25,78.75,77.1,78.55,2967500
MCB,2019,78.25,78.55,76,76,1863600
MCB,2019,76.55,77,75.4,75.7,1281800
MCB,2019,76,76.25,74.5,75.95,1538800
MCB,2019,75.95,77,75,76.4,2134000
MCB,2019,76.4,76.65,74.5,74.8,697100
MCB,2019,75.8,77.1,75,76.65,1409900
MCB,2019,76.3,78.6,76.3,78.15,4354600
MCB,2019,78.5,80.7,78.25,79.3,9146500
MCB,2019,80,80.15,78.5,79.1,2443800
MCB,2019,79.4,81,78.7,80.3,4734100
MCB,2019,80.05,80.75,79.3,80.25,1258300
MCB,2019,79.9,84,79.8,82.9,8186300
MCB,2019,83.7,83.95,82.65,82.9,3368000
MCB,2019,82.85,84.5,82.5,83.3,3009100
MCB,2019,84.1,87.45,83,83,3874800
MCB,2019,83.65,83.75,81.4,82.25,2090300
MCB,2019,81.9,82.75,81.4,81.65,885200
MCB,2019,81.6,82.9,81.6,82.1,1007100
MCB,2019,82,83,81.8,82.5,1268400
MCB,2019,82.65,82.9,81.2,81.45,389200
MCB,2019,81.25,81.5,79.35,80.2,1242200
MCB,2019,79.3,84.2,79.3,84.2,6281200
MCB,2019,85.25,88.2,84.4,87.15,10059100
MCB,2019,88.25,88.55,85.85,86.8,5897900
MCB,2019,87.25,88.9,87.1,87.25,5368900
MCB,2019,87.75,87.95,86.1,86.85,1286100
MCB,2019,87.2,87.5,85.4,85.75,1842500
MCB,2019,85.55,86.8,85.55,86.3,922500
MCB,2019,86.3,86.5,84.5,86.5,1801400
MCB,2019,86.75,87.25,86.1,86.65,593400
MCB,2019,86.3,90.95,86.25,90.95,10286700
MCB,2019,91.9,95,91.6,93,10945400
MCB,2019,93.5,94.5,91.7,92.2,5184000
MCB,2019,91,93,90,92.3,3484700
MCB,2019,93.35,93.5,89.8,90.1,2928600
MCB,2019,90.5,91.2,88.5,89,2623500
MCB,2019,89.2,89.45,84.55,85.2,3711800
MCB,2019,84.8,86.2,81,81.05,8134900
MCB,2019,81.3,85.1,81,85.1,7549100
MCB,2019,86.2,88.3,85.75,87.45,4714200
MCB,2019,87.45,88,86.6,87,1893300
MCB,2019,86.65,88.05,86.65,87.4,1652000
MCB,2019,88.5,91.75,88.5,91.75,3991700
MCB,2019,96.3,96.3,95.35,96.3,1619400
MCB,2019,97.2,98.65,95.2,95.3,7194800
MCB,2019,95.9,97.2,95.35,96.2,3349100
MCB,2019,96.15,99.6,96.15,98,7664400
MCB,2019,98.5,99.3,96.5,99,9162200
MCB,2019,99.7,103.95,98.55,103.95,25356600
MCB,2019,104.3,106.3,103.2,105.25,25571400
MCB,2019,105.7,106.65,104.05,104.5,13887100
MCB,2019,104.75,108.6,103.7,106.75,29077700
MCB,2019,107.3,109.5,107.15,108.65,19485800
MCB,2019,108.4,110.9,107.75,109.1,18704700
MCB,2019,109.7,111.9,107.75,111.15,16667100
MCB,2019,111.7,115.85,111.4,113.8,37869700
MCB,2019,114,116.6,111.25,115.4,24233900
MCB,2019,115.4,118.2,114.9,116.75,32842400
MCB,2019,117.1,119.1,116.6,117.2,14856100
MCB,2019,117.55,118.4,116.1,117.05,9660600
MCB,2019,117.5,119.9,117.5,118.7,21393000
MCB,2019,119.3,122.5,117.95,121.05,29454400
MCB,2019,121.05,122.25,119.05,119.75,16322900
MCB,2019,120.1,122.25,119,121.3,19369700
MCB,2019,121.55,123.2,121.5,122.3,13896500
MCB,2019,122.65,124.5,122,124.05,15701300
MCB,2019,124.35,127.5,122.8,125.6,23670600
MCB,2019,126.2,127.7,124.8,125.75,10810400
MCB,2019,125.65,126.6,125.35,126.2,8626700
MCB,2019,126.65,127.4,125.25,125.6,19225700
MCB,2019,125.95,126.4,122.65,123.3,9502300
MCB,2019,123.1,126.2,122.8,124.4,15841500
MCB,2019,124.5,127,124,126.3,15623800
MCB,2019,126.8,130.95,126.65,130.7,40360600
MCB,2019,131.05,133,128.2,128.25,31015700
MCB,2019,129.45,131.05,128.1,129.2,17567500
MCB,2019,129.85,131.6,128.2,129,12704700
MCB,2019,128.75,135.1,123,134.85,46476800
MCB,2019,133.45,139.45,132.85,137.85,28752200
MCB,2019,138.5,144.7,138.25,144.7,35578700
MCB,2019,144.7,146.6,142.5,143.05,22293500
MCB,2019,144,148.5,141.95,147.35,49752500
MCB,2019,147.6,153.5,147.55,150.65,34294700
MCB,2019,153,154.8,151.5,151.6,24906000
MCB,2019,152.4,154.45,144.05,145,29636400
MCB,2019,147,151.2,140,149.5,25720600
MCB,2019,151.3,151.7,142,142,20106300
MCB,2019,140.7,144.5,134.9,136,21380900
MCB,2019,135.55,142.8,135.55,142.8,7030800
MCB,2019,147,149.9,139,145.35,30382800
MCB,2019,146,147.5,138.5,144,15042100
MCB,2019,144,150.7,144,149.8,21129300
MCB,2019,147,149.8,143.8,146.8,16640300
MCB,2019,149,152.3,148,151.9,18023700
MCB,2019,152.8,154.9,147.1,150.8,26732000
MCB,2019,151.25,151.6,147,148.4,13968400
MCB,2019,149.4,152.75,147.5,152.5,28608800
MCB,2019,153.2,153.5,149.3,151.25,19608700
MCB,2019,151.8,153,151.25,151.65,9422600
MCB,2019,151.25,152.75,150,151.5,8011100
MCB,2019,151.95,152.9,149,149.4,7501400
MCB,2019,149.5,149.9,143.55,147.65,11736100
MCB,2019,148.1,149.65,147.2,147.6,9423900
MCB,2019,148.7,150.5,148.25,148.55,6910300
MCB,2020,148,151.15,148,149.7,13650900
MCB,2020,150.25,151,149.25,150.45,11842900
MCB,2020,151,152.45,150.5,151.5,16475200
MCB,2020,151.5,155.85,151.25,153,53736100
MCB,2020,154.25,160.65,153,160.65,7727800
MCB,2020,161,162.95,158.5,158.95,4919100
